,station number,datetime,Gage height (ft),176832_00060,176834_00045
0,2130561,2018-10-20 00:00,,,0.0
1,2130561,2018-10-20 00:15,,,0.0
2,2130561,2018-10-20 00:30,,,0.0
3,2130561,2018-10-20 00:45,,,0.0
4,2130561,2018-10-20 01:00,,,0.0
5,2130561,2018-10-20 01:15,,,0.0
6,2130561,2018-10-20 01:30,,,0.0
7,2130561,2018-10-20 01:45,,,0.0
8,2130561,2018-10-20 02:00,,,0.0
9,2130561,2018-10-20 02:15,,,0.0
10,2130561,2018-10-20 02:30,,,0.0
11,2130561,2018-10-20 02:45,,32300.0,0.0
12,2130561,2018-10-20 03:00,,,0.0
13,2130561,2018-10-20 03:15,,,0.0
14,2130561,2018-10-20 03:30,,,0.0
15,2130561,2018-10-20 03:45,,,0.0
16,2130561,2018-10-20 04:00,,,0.0
17,2130561,2018-10-20 04:15,,,0.0
18,2130561,2018-10-20 04:30,,,0.0
19,2130561,2018-10-20 04:45,,,0.0
20,2130561,2018-10-20 05:00,,,0.0
21,2130561,2018-10-20 05:15,,,0.0
22,2130561,2018-10-20 05:30,,,0.0
23,2130561,2018-10-20 05:45,,,0.0
24,2130561,2018-10-20 06:00,,,0.0
25,2130561,2018-10-20 06:15,,,0.0
26,2130561,2018-10-20 06:30,,,0.0
27,2130561,2018-10-20 06:45,,31300.0,0.0
28,2130561,2018-10-20 07:00,,,0.0
29,2130561,2018-10-20 07:15,,,0.0
30,2130561,2018-10-20 07:30,,,0.0
31,2130561,2018-10-20 07:45,,,0.0
32,2130561,2018-10-20 08:00,,,0.0
33,2130561,2018-10-20 08:15,,,0.0
34,2130561,2018-10-20 08:30,,,0.0
35,2130561,2018-10-20 08:45,,,0.0
36,2130561,2018-10-20 09:00,,,0.0
37,2130561,2018-10-20 09:15,,,0.0
38,2130561,2018-10-20 09:30,,,0.0
39,2130561,2018-10-20 09:45,,,0.0
40,2130561,2018-10-20 10:00,,,0.0
41,2130561,2018-10-20 10:15,,,0.0
42,2130561,2018-10-20 10:30,,,0.0
43,2130561,2018-10-20 10:45,,30300.0,0.0
44,2130561,2018-10-20 11:00,,,0.0
45,2130561,2018-10-20 11:15,,,0.0
46,2130561,2018-10-20 11:30,,,0.0
47,2130561,2018-10-20 11:45,,,0.0
48,2130561,2018-10-20 12:00,,,0.0
49,2130561,2018-10-20 12:15,,,0.0
50,2130561,2018-10-20 12:30,,,0.0
51,2130561,2018-10-20 12:45,,,0.0
52,2130561,2018-10-20 13:00,,,0.0
53,2130561,2018-10-20 13:15,,,0.0
54,2130561,2018-10-20 13:30,,,0.0
55,2130561,2018-10-20 13:45,,,0.0
56,2130561,2018-10-20 14:00,,,0.0
57,2130561,2018-10-20 14:15,,,0.0
58,2130561,2018-10-20 14:30,,,0.0
59,2130561,2018-10-20 14:45,,29100.0,0.0
60,2130561,2018-10-20 15:00,,,0.0
61,2130561,2018-10-20 15:15,,,0.0
62,2130561,2018-10-20 15:30,,,0.0
63,2130561,2018-10-20 15:45,,,0.0
64,2130561,2018-10-20 16:00,,,0.0
65,2130561,2018-10-20 16:15,,,0.0
66,2130561,2018-10-20 16:30,,,0.0
67,2130561,2018-10-20 16:45,,,0.0
68,2130561,2018-10-20 17:00,,,0.0
69,2130561,2018-10-20 17:15,,,0.0
70,2130561,2018-10-20 17:30,,,0.0
71,2130561,2018-10-20 17:45,,,0.0
72,2130561,2018-10-20 18:00,,,0.0
73,2130561,2018-10-20 18:15,,,0.0
74,2130561,2018-10-20 18:30,,,0.0
75,2130561,2018-10-20 18:45,,27300.0,0.0
76,2130561,2018-10-20 19:00,,,0.0
77,2130561,2018-10-20 19:15,,,0.0
78,2130561,2018-10-20 19:30,,,0.0
79,2130561,2018-10-20 19:45,,,0.0
80,2130561,2018-10-20 20:00,,,0.0
81,2130561,2018-10-20 20:15,,,0.0
82,2130561,2018-10-20 20:30,,,0.0
83,2130561,2018-10-20 20:45,,,0.0
84,2130561,2018-10-20 21:00,,,0.0
85,2130561,2018-10-20 21:15,,,0.0
86,2130561,2018-10-20 21:30,,,0.0
87,2130561,2018-10-20 21:45,,,0.0
88,2130561,2018-10-20 22:00,,,0.0
89,2130561,2018-10-20 22:15,,,0.0
90,2130561,2018-10-20 22:30,,,0.0
91,2130561,2018-10-20 22:45,,25400.0,0.0
92,2130561,2018-10-20 23:00,,,0.0
93,2130561,2018-10-20 23:15,,,0.0
94,2130561,2018-10-20 23:30,,,0.0
95,2130561,2018-10-20 23:45,,,0.0
96,2130561,2018-10-21 00:00,,,0.0
97,2130561,2018-10-21 00:15,,,0.0
98,2130561,2018-10-21 00:30,,,0.0
99,2130561,2018-10-21 00:45,,,0.0
100,2130561,2018-10-21 01:00,,,0.0
101,2130561,2018-10-21 01:15,,,0.0
102,2130561,2018-10-21 01:30,,,0.0
103,2130561,2018-10-21 01:45,,,0.0
104,2130561,2018-10-21 02:00,,,0.0
105,2130561,2018-10-21 02:15,,,0.0
106,2130561,2018-10-21 02:30,,,0.0
107,2130561,2018-10-21 02:45,,23000.0,0.0
108,2130561,2018-10-21 03:00,,,0.0
109,2130561,2018-10-21 03:15,,,0.0
110,2130561,2018-10-21 03:30,,,0.0
111,2130561,2018-10-21 03:45,,,0.0
112,2130561,2018-10-21 04:00,,,0.0
113,2130561,2018-10-21 04:15,,,0.0
114,2130561,2018-10-21 04:30,,,0.0
115,2130561,2018-10-21 04:45,,,0.0
116,2130561,2018-10-21 05:00,,,0.0
117,2130561,2018-10-21 05:15,,,0.0
118,2130561,2018-10-21 05:30,,,0.0
119,2130561,2018-10-21 05:45,,,0.0
120,2130561,2018-10-21 06:00,,,0.0
121,2130561,2018-10-21 06:15,,,0.0
122,2130561,2018-10-21 06:30,,,0.0
123,2130561,2018-10-21 06:45,,20400.0,0.0
124,2130561,2018-10-21 07:00,,,0.0
125,2130561,2018-10-21 07:15,,,0.0
126,2130561,2018-10-21 07:30,,,0.0
127,2130561,2018-10-21 07:45,,,0.0
128,2130561,2018-10-21 08:00,,,0.0
129,2130561,2018-10-21 08:15,,,0.0
130,2130561,2018-10-21 08:30,,,0.0
131,2130561,2018-10-21 08:45,,,0.0
132,2130561,2018-10-21 09:00,,,0.0
133,2130561,2018-10-21 09:15,,,0.0
134,2130561,2018-10-21 09:30,,,0.0
135,2130561,2018-10-21 09:45,,,0.0
136,2130561,2018-10-21 10:00,,,0.0
137,2130561,2018-10-21 10:15,,,0.0
138,2130561,2018-10-21 10:30,,,0.0
139,2130561,2018-10-21 10:45,,18500.0,0.0
140,2130561,2018-10-21 11:00,,,0.0
141,2130561,2018-10-21 11:15,,,0.0
142,2130561,2018-10-21 11:30,,,0.0
143,2130561,2018-10-21 11:45,,,0.0
144,2130561,2018-10-21 12:00,,,0.0
145,2130561,2018-10-21 12:15,,,0.0
146,2130561,2018-10-21 12:30,,,0.0
147,2130561,2018-10-21 12:45,,,0.0
148,2130561,2018-10-21 13:00,,,0.0
149,2130561,2018-10-21 13:15,,,0.0
150,2130561,2018-10-21 13:30,,,0.0
151,2130561,2018-10-21 13:45,,,0.0
152,2130561,2018-10-21 14:00,,,0.0
153,2130561,2018-10-21 14:15,,,0.0
154,2130561,2018-10-21 14:30,,,0.0
155,2130561,2018-10-21 14:45,,16600.0,0.0
156,2130561,2018-10-21 15:00,,,0.0
157,2130561,2018-10-21 15:15,,,0.0
158,2130561,2018-10-21 15:30,,,0.0
159,2130561,2018-10-21 15:45,,,0.0
160,2130561,2018-10-21 16:00,,,0.0
161,2130561,2018-10-21 16:15,,,0.0
162,2130561,2018-10-21 16:30,,,0.0
163,2130561,2018-10-21 16:45,,,0.0
164,2130561,2018-10-21 17:00,,,0.0
165,2130561,2018-10-21 17:15,,,0.0
166,2130561,2018-10-21 17:30,,,0.0
167,2130561,2018-10-21 17:45,,,0.0
168,2130561,2018-10-21 18:00,,,0.0
169,2130561,2018-10-21 18:15,,,0.0
170,2130561,2018-10-21 18:30,,,0.0
171,2130561,2018-10-21 18:45,,15200.0,0.0
172,2130561,2018-10-21 19:00,,,0.0
173,2130561,2018-10-21 19:15,,,0.0
174,2130561,2018-10-21 19:30,,,0.0
175,2130561,2018-10-21 19:45,,,0.0
176,2130561,2018-10-21 20:00,,,0.0
177,2130561,2018-10-21 20:15,,,0.0
178,2130561,2018-10-21 20:30,,,0.0
179,2130561,2018-10-21 20:45,,,0.0
180,2130561,2018-10-21 21:00,,,0.0
181,2130561,2018-10-21 21:15,,,0.0
182,2130561,2018-10-21 21:30,,,0.0
183,2130561,2018-10-21 21:45,,,0.0
184,2130561,2018-10-21 22:00,,,0.0
185,2130561,2018-10-21 22:15,,,0.0
186,2130561,2018-10-21 22:30,,,0.0
187,2130561,2018-10-21 22:45,,13700.0,0.0
188,2130561,2018-10-21 23:00,,,0.0
189,2130561,2018-10-21 23:15,,,0.0
190,2130561,2018-10-21 23:30,,,0.0
191,2130561,2018-10-21 23:45,,,0.0
192,2130561,2018-10-22 00:00,,,0.0
193,2130561,2018-10-22 00:15,,,0.0
194,2130561,2018-10-22 00:30,,,0.0
195,2130561,2018-10-22 00:45,,,0.0
196,2130561,2018-10-22 01:00,,,0.0
197,2130561,2018-10-22 01:15,,,0.0
198,2130561,2018-10-22 01:30,,,0.0
199,2130561,2018-10-22 01:45,,,0.0
200,2130561,2018-10-22 02:00,,,0.0
201,2130561,2018-10-22 02:15,,,0.0
202,2130561,2018-10-22 02:30,,,0.0
203,2130561,2018-10-22 02:45,,12500.0,0.0
204,2130561,2018-10-22 03:00,,,0.0
205,2130561,2018-10-22 03:15,,,0.0
206,2130561,2018-10-22 03:30,,,0.0
207,2130561,2018-10-22 03:45,,,0.0
208,2130561,2018-10-22 04:00,,,0.0
209,2130561,2018-10-22 04:15,,,0.0
210,2130561,2018-10-22 04:30,,,0.0
211,2130561,2018-10-22 04:45,,,0.0
212,2130561,2018-10-22 05:00,,,0.0
213,2130561,2018-10-22 05:15,,,0.0
214,2130561,2018-10-22 05:30,,,0.0
215,2130561,2018-10-22 05:45,,,0.0
216,2130561,2018-10-22 06:00,,,0.0
217,2130561,2018-10-22 06:15,,,0.0
218,2130561,2018-10-22 06:30,,,0.0
219,2130561,2018-10-22 06:45,,11700.0,0.0
220,2130561,2018-10-22 07:00,,,0.0
221,2130561,2018-10-22 07:15,,,0.0
222,2130561,2018-10-22 07:30,,,0.0
223,2130561,2018-10-22 07:45,,,0.0
224,2130561,2018-10-22 08:00,,,0.0
225,2130561,2018-10-22 08:15,,,0.0
226,2130561,2018-10-22 08:30,,,0.0
227,2130561,2018-10-22 08:45,,,0.0
228,2130561,2018-10-22 09:00,,,0.0
229,2130561,2018-10-22 09:15,,,0.0
230,2130561,2018-10-22 09:30,,,0.0
231,2130561,2018-10-22 09:45,,,0.0
232,2130561,2018-10-22 10:00,,,0.0
233,2130561,2018-10-22 10:15,,,0.0
234,2130561,2018-10-22 10:30,,,0.0
235,2130561,2018-10-22 10:45,,10800.0,0.0
236,2130561,2018-10-22 11:00,,,0.0
237,2130561,2018-10-22 11:15,,,0.0
238,2130561,2018-10-22 11:30,,,0.0
239,2130561,2018-10-22 11:45,,,0.0
240,2130561,2018-10-22 12:00,,,0.0
241,2130561,2018-10-22 12:15,,,0.0
242,2130561,2018-10-22 12:30,,,0.0
243,2130561,2018-10-22 12:45,,,0.0
244,2130561,2018-10-22 13:00,,,0.0
245,2130561,2018-10-22 13:15,,,0.0
246,2130561,2018-10-22 13:30,,,0.0
247,2130561,2018-10-22 13:45,,,0.0
248,2130561,2018-10-22 14:00,,,0.0
249,2130561,2018-10-22 14:15,,,0.0
250,2130561,2018-10-22 14:30,,,0.0
251,2130561,2018-10-22 14:45,,10200.0,0.0
252,2130561,2018-10-22 15:00,,,0.0
253,2130561,2018-10-22 15:15,,,0.0
254,2130561,2018-10-22 15:30,,,0.0
255,2130561,2018-10-22 15:45,,,0.0
256,2130561,2018-10-22 16:00,,,0.0
257,2130561,2018-10-22 16:15,,,0.0
258,2130561,2018-10-22 16:30,,,0.0
259,2130561,2018-10-22 16:45,,,0.0
260,2130561,2018-10-22 17:00,,,0.0
261,2130561,2018-10-22 17:15,,,0.0
262,2130561,2018-10-22 17:30,,,0.0
263,2130561,2018-10-22 17:45,,,0.0
264,2130561,2018-10-22 18:00,,,0.0
265,2130561,2018-10-22 18:15,,,0.0
266,2130561,2018-10-22 18:30,,,0.0
267,2130561,2018-10-22 18:45,,9870.0,0.0
268,2130561,2018-10-22 19:00,,,0.0
269,2130561,2018-10-22 19:15,,,0.0
270,2130561,2018-10-22 19:30,,,0.0
271,2130561,2018-10-22 19:45,,,0.0
272,2130561,2018-10-22 20:00,,,0.0
273,2130561,2018-10-22 20:15,,,0.0
274,2130561,2018-10-22 20:30,,,0.0
275,2130561,2018-10-22 20:45,,,0.0
276,2130561,2018-10-22 21:00,,,0.0
277,2130561,2018-10-22 21:15,,,0.0
278,2130561,2018-10-22 21:30,,,0.0
279,2130561,2018-10-22 21:45,,,0.0
280,2130561,2018-10-22 22:00,,,0.0
281,2130561,2018-10-22 22:15,,,0.0
282,2130561,2018-10-22 22:30,,,0.0
283,2130561,2018-10-22 22:45,,9570.0,0.0
284,2130561,2018-10-22 23:00,,,0.0
285,2130561,2018-10-22 23:15,,,0.0
286,2130561,2018-10-22 23:30,,,0.0
287,2130561,2018-10-22 23:45,,,0.0
288,2130561,2018-10-23 00:00,,,0.0
289,2130561,2018-10-23 00:15,,,0.0
290,2130561,2018-10-23 00:30,,,0.0
291,2130561,2018-10-23 00:45,,,0.0
292,2130561,2018-10-23 01:00,,,0.0
293,2130561,2018-10-23 01:15,,,0.0
294,2130561,2018-10-23 01:30,,,0.0
295,2130561,2018-10-23 01:45,,,0.0
296,2130561,2018-10-23 02:00,,,0.0
297,2130561,2018-10-23 02:15,,,0.0
298,2130561,2018-10-23 02:30,,,0.0
299,2130561,2018-10-23 02:45,,9430.0,0.0
300,2130561,2018-10-23 03:00,,,0.0
301,2130561,2018-10-23 03:15,,,0.0
302,2130561,2018-10-23 03:30,,,0.0
303,2130561,2018-10-23 03:45,,,0.0
304,2130561,2018-10-23 04:00,,,0.0
305,2130561,2018-10-23 04:15,,,0.0
306,2130561,2018-10-23 04:30,,,0.0
307,2130561,2018-10-23 04:45,,,0.0
308,2130561,2018-10-23 05:00,,,0.0
309,2130561,2018-10-23 05:15,,,0.0
310,2130561,2018-10-23 05:30,,,0.0
311,2130561,2018-10-23 05:45,,,0.0
312,2130561,2018-10-23 06:00,,,0.0
313,2130561,2018-10-23 06:15,,,0.0
314,2130561,2018-10-23 06:30,,,0.0
315,2130561,2018-10-23 06:45,,9850.0,0.0
316,2130561,2018-10-23 07:00,,,0.0
317,2130561,2018-10-23 07:15,,,0.0
318,2130561,2018-10-23 07:30,,,0.0
319,2130561,2018-10-23 07:45,,,0.0
320,2130561,2018-10-23 08:00,,,0.0
321,2130561,2018-10-23 08:15,,,0.0
322,2130561,2018-10-23 08:30,,,0.0
323,2130561,2018-10-23 08:45,,,0.0
324,2130561,2018-10-23 09:00,,,0.0
325,2130561,2018-10-23 09:15,,,0.0
326,2130561,2018-10-23 09:30,,,0.0
327,2130561,2018-10-23 09:45,,,0.0
328,2130561,2018-10-23 10:00,,,0.0
329,2130561,2018-10-23 10:15,,,0.0
330,2130561,2018-10-23 10:30,,,0.0
331,2130561,2018-10-23 10:45,,10000.0,0.0
332,2130561,2018-10-23 11:00,,,0.0
333,2130561,2018-10-23 14:45,,9910.0,
334,2130561,2018-10-23 16:00,,,0.0
335,2130561,2018-10-23 16:15,,,0.0
336,2130561,2018-10-23 16:30,,,0.0
337,2130561,2018-10-23 16:45,,,0.0
338,2130561,2018-10-23 17:00,,,0.0
339,2130561,2018-10-23 17:15,,,0.0
340,2130561,2018-10-23 17:30,,,0.0
341,2130561,2018-10-23 17:45,,,0.0
342,2130561,2018-10-23 18:00,,,0.0
343,2130561,2018-10-23 18:15,,,0.0
344,2130561,2018-10-23 18:30,,,0.0
345,2130561,2018-10-23 18:45,,9490.0,0.0
346,2130561,2018-10-23 19:00,,,0.0
347,2130561,2018-10-23 19:15,,,0.0
348,2130561,2018-10-23 19:30,,,0.0
349,2130561,2018-10-23 19:45,,,0.0
350,2130561,2018-10-23 20:00,,,0.0
351,2130561,2018-10-23 20:15,,,0.0
352,2130561,2018-10-23 20:30,,,0.0
353,2130561,2018-10-23 20:45,,,0.0
354,2130561,2018-10-23 21:00,,,0.0
355,2130561,2018-10-23 21:15,,,0.0
356,2130561,2018-10-23 21:30,,,0.0
357,2130561,2018-10-23 21:45,,,0.0
358,2130561,2018-10-23 22:00,,,0.0
359,2130561,2018-10-23 22:15,,,0.0
360,2130561,2018-10-23 22:30,,,0.0
361,2130561,2018-10-23 22:45,,8910.0,0.0
362,2130561,2018-10-23 23:00,,,0.0
363,2130561,2018-10-23 23:15,,,0.0
364,2130561,2018-10-23 23:30,,,0.0
365,2130561,2018-10-23 23:45,,,0.0
366,2130561,2018-10-24 00:00,,,0.0
367,2130561,2018-10-24 00:15,,,0.0
368,2130561,2018-10-24 00:30,,,0.0
369,2130561,2018-10-24 00:45,,,0.0
370,2130561,2018-10-24 01:00,,,0.0
371,2130561,2018-10-24 01:15,,,0.0
372,2130561,2018-10-24 01:30,,,0.0
373,2130561,2018-10-24 01:45,,,0.0
374,2130561,2018-10-24 02:00,,,0.0
375,2130561,2018-10-24 02:15,,,0.0
376,2130561,2018-10-24 02:30,,,0.0
377,2130561,2018-10-24 02:45,,8780.0,0.0
378,2130561,2018-10-24 03:00,,,0.0
379,2130561,2018-10-24 03:15,,,0.0
380,2130561,2018-10-24 03:30,,,0.0
381,2130561,2018-10-24 03:45,,,0.0
382,2130561,2018-10-24 04:00,,,0.0
383,2130561,2018-10-24 04:15,,,0.0
384,2130561,2018-10-24 04:30,,,0.0
385,2130561,2018-10-24 04:45,,,0.0
386,2130561,2018-10-24 05:00,,,0.0
387,2130561,2018-10-24 05:15,,,0.0
388,2130561,2018-10-24 05:30,,,0.0
389,2130561,2018-10-24 05:45,,,0.0
390,2130561,2018-10-24 06:00,,,0.0
391,2130561,2018-10-24 06:15,,,0.0
392,2130561,2018-10-24 06:30,,,0.0
393,2130561,2018-10-24 06:45,,9030.0,0.0
394,2130561,2018-10-24 07:00,,,0.0
395,2130561,2018-10-24 07:15,,,0.0
396,2130561,2018-10-24 07:30,,,0.0
397,2130561,2018-10-24 07:45,,,0.0
398,2130561,2018-10-24 08:00,,,0.0
399,2130561,2018-10-24 08:15,,,0.0
400,2130561,2018-10-24 08:30,,,0.0
401,2130561,2018-10-24 08:45,,,0.0
402,2130561,2018-10-24 09:00,,,0.0
403,2130561,2018-10-24 09:15,,,0.0
404,2130561,2018-10-24 09:30,,,0.0
405,2130561,2018-10-24 09:45,,,0.0
406,2130561,2018-10-24 10:00,,,0.0
407,2130561,2018-10-24 10:15,61.37,,0.0
408,2130561,2018-10-24 10:30,61.38,,0.0
409,2130561,2018-10-24 10:45,61.39,9190.0,0.0
410,2130561,2018-10-24 11:00,61.37,,0.0
411,2130561,2018-10-24 11:15,61.37,9210.0,0.0
412,2130561,2018-10-24 11:30,61.37,9160.0,0.0
413,2130561,2018-10-24 11:45,61.35,9010.0,0.0
414,2130561,2018-10-24 12:00,61.35,9100.0,0.0
415,2130561,2018-10-24 12:15,61.33,8990.0,0.0
416,2130561,2018-10-24 12:30,61.31,8880.0,0.0
417,2130561,2018-10-24 12:45,61.3,8920.0,0.0
418,2130561,2018-10-24 13:00,61.28,8810.0,0.0
419,2130561,2018-10-24 13:15,61.27,8840.0,0.0
420,2130561,2018-10-24 13:30,61.24,8760.0,0.0
421,2130561,2018-10-24 13:45,61.22,8700.0,0.0
422,2130561,2018-10-24 14:00,61.2,8680.0,0.0
423,2130561,2018-10-24 14:15,61.17,8560.0,0.0
424,2130561,2018-10-24 14:30,61.14,8530.0,0.0
425,2130561,2018-10-24 14:45,61.11,8450.0,0.0
426,2130561,2018-10-24 15:00,61.08,8380.0,0.0
427,2130561,2018-10-24 15:15,61.05,8350.0,0.0
428,2130561,2018-10-24 15:30,61.01,8260.0,0.0
429,2130561,2018-10-24 15:45,60.97,8180.0,0.0
430,2130561,2018-10-24 16:00,60.93,8090.0,0.0
431,2130561,2018-10-24 16:15,60.9,8060.0,0.0
432,2130561,2018-10-24 16:30,60.85,7970.0,0.0
433,2130561,2018-10-24 16:45,60.81,7920.0,0.0
434,2130561,2018-10-24 17:00,60.77,7880.0,0.0
435,2130561,2018-10-24 17:15,60.73,7800.0,0.0
436,2130561,2018-10-24 17:30,60.68,7750.0,0.0
437,2130561,2018-10-24 17:45,60.63,7660.0,0.0
438,2130561,2018-10-24 18:00,60.58,7570.0,0.0
439,2130561,2018-10-24 18:15,60.53,7470.0,0.0
440,2130561,2018-10-24 18:30,60.47,7370.0,0.0
441,2130561,2018-10-24 18:45,60.42,7320.0,0.0
442,2130561,2018-10-24 19:00,60.37,7270.0,0.0
443,2130561,2018-10-24 19:15,60.32,7230.0,0.0
444,2130561,2018-10-24 19:30,60.27,7220.0,0.0
445,2130561,2018-10-24 19:45,60.21,7120.0,0.0
446,2130561,2018-10-24 20:00,60.16,7070.0,0.0
447,2130561,2018-10-24 20:15,60.1,6970.0,0.0
448,2130561,2018-10-24 20:30,60.05,6920.0,0.0
449,2130561,2018-10-24 20:45,60.0,6910.0,0.0
450,2130561,2018-10-24 21:00,59.95,6870.0,0.0
451,2130561,2018-10-24 21:15,59.9,6860.0,0.0
452,2130561,2018-10-24 21:30,59.84,6760.0,0.0
453,2130561,2018-10-24 21:45,59.81,6810.0,0.0
454,2130561,2018-10-24 22:00,59.75,6710.0,0.0
455,2130561,2018-10-24 22:15,59.72,6760.0,0.0
456,2130561,2018-10-24 22:30,59.68,6790.0,0.0
457,2130561,2018-10-24 22:45,59.65,6760.0,0.0
458,2130561,2018-10-24 23:00,59.62,6840.0,0.0
459,2130561,2018-10-24 23:15,59.6,6860.0,0.0
460,2130561,2018-10-24 23:30,59.58,6910.0,0.0
461,2130561,2018-10-24 23:45,59.57,6970.0,0.0
462,2130561,2018-10-25 00:00,59.57,7070.0,0.0
463,2130561,2018-10-25 00:15,59.57,7140.0,0.0
464,2130561,2018-10-25 00:30,59.58,7250.0,0.0
465,2130561,2018-10-25 00:45,59.6,7370.0,0.0
466,2130561,2018-10-25 01:00,59.63,7500.0,0.0
467,2130561,2018-10-25 01:15,59.65,7590.0,0.0
468,2130561,2018-10-25 01:30,59.68,7690.0,0.0
469,2130561,2018-10-25 01:45,59.72,7800.0,0.0
470,2130561,2018-10-25 02:00,59.77,7920.0,0.0
471,2130561,2018-10-25 02:15,59.82,8070.0,0.0
472,2130561,2018-10-25 02:30,59.87,8190.0,0.0
473,2130561,2018-10-25 02:45,59.92,8280.0,0.0
474,2130561,2018-10-25 03:00,59.98,8390.0,0.0
475,2130561,2018-10-25 03:15,60.04,8490.0,0.0
476,2130561,2018-10-25 03:30,60.1,8590.0,0.0
477,2130561,2018-10-25 03:45,60.16,8700.0,0.0
478,2130561,2018-10-25 04:00,60.22,8770.0,0.0
479,2130561,2018-10-25 04:15,60.28,8840.0,0.0
480,2130561,2018-10-25 04:30,60.34,8910.0,0.0
481,2130561,2018-10-25 04:45,60.4,8980.0,0.0
482,2130561,2018-10-25 05:00,60.46,9060.0,0.0
483,2130561,2018-10-25 05:15,60.51,9080.0,0.0
484,2130561,2018-10-25 05:30,60.56,9110.0,0.0
485,2130561,2018-10-25 05:45,60.61,9130.0,0.0
486,2130561,2018-10-25 06:00,60.64,9060.0,0.0
487,2130561,2018-10-25 06:15,60.69,9120.0,0.0
488,2130561,2018-10-25 06:30,60.72,9090.0,0.0
489,2130561,2018-10-25 06:45,60.75,9050.0,0.0
490,2130561,2018-10-25 07:00,60.8,9180.0,0.0
491,2130561,2018-10-25 07:15,60.83,9140.0,0.0
492,2130561,2018-10-25 07:30,60.85,9130.0,0.0
493,2130561,2018-10-25 07:45,60.87,9110.0,0.0
494,2130561,2018-10-25 08:00,60.89,9020.0,0.0
495,2130561,2018-10-25 08:15,60.9,8960.0,0.0
496,2130561,2018-10-25 08:30,60.92,8980.0,0.0
497,2130561,2018-10-25 08:45,60.92,8900.0,0.0
498,2130561,2018-10-25 09:00,60.93,8870.0,0.0
499,2130561,2018-10-25 09:15,60.94,8890.0,0.0
500,2130561,2018-10-25 09:30,60.94,8810.0,0.0
501,2130561,2018-10-25 09:45,60.95,8860.0,0.0
502,2130561,2018-10-25 10:00,60.94,8770.0,0.0
503,2130561,2018-10-25 10:15,60.95,8780.0,0.0
504,2130561,2018-10-25 10:30,60.94,8730.0,0.0
505,2130561,2018-10-25 10:45,60.93,8640.0,0.0
506,2130561,2018-10-25 11:00,60.93,8680.0,0.0
507,2130561,2018-10-25 11:15,60.92,8580.0,0.0
508,2130561,2018-10-25 11:30,60.9,8520.0,0.0
509,2130561,2018-10-25 11:45,60.9,8560.0,0.0
510,2130561,2018-10-25 12:00,60.88,8460.0,0.0
511,2130561,2018-10-25 12:15,60.87,8450.0,0.0
512,2130561,2018-10-25 12:30,60.85,8430.0,0.0
513,2130561,2018-10-25 12:45,60.83,8320.0,0.0
514,2130561,2018-10-25 13:00,60.81,8300.0,0.0
515,2130561,2018-10-25 13:15,60.8,8290.0,0.0
516,2130561,2018-10-25 13:30,60.78,8270.0,0.0
517,2130561,2018-10-25 13:45,60.75,8200.0,0.0
518,2130561,2018-10-25 14:00,60.73,8180.0,0.0
519,2130561,2018-10-25 14:15,60.71,8110.0,0.0
520,2130561,2018-10-25 14:30,60.68,8040.0,0.0
521,2130561,2018-10-25 14:45,60.65,8010.0,0.0
522,2130561,2018-10-25 15:00,60.62,7940.0,0.0
523,2130561,2018-10-25 15:15,60.59,7870.0,0.0
524,2130561,2018-10-25 15:30,60.56,7840.0,0.0
525,2130561,2018-10-25 15:45,60.53,7800.0,0.0
526,2130561,2018-10-25 16:00,60.5,7770.0,0.0
527,2130561,2018-10-25 16:15,60.47,7740.0,0.0
528,2130561,2018-10-25 16:30,60.42,7610.0,0.0
529,2130561,2018-10-25 16:45,60.39,7580.0,0.0
530,2130561,2018-10-25 17:00,60.36,7550.0,0.0
531,2130561,2018-10-25 17:15,60.31,7420.0,0.0
532,2130561,2018-10-25 17:30,60.27,7420.0,0.0
533,2130561,2018-10-25 17:45,60.22,7290.0,0.0
534,2130561,2018-10-25 18:00,60.18,7210.0,0.0
535,2130561,2018-10-25 18:15,60.14,7210.0,0.0
536,2130561,2018-10-25 18:30,60.1,7170.0,0.0
537,2130561,2018-10-25 18:45,60.05,7120.0,0.0
538,2130561,2018-10-25 19:00,60.0,7030.0,0.0
539,2130561,2018-10-25 19:15,59.96,6990.0,0.0
540,2130561,2018-10-25 19:30,59.91,6910.0,0.0
541,2130561,2018-10-25 19:45,59.86,6860.0,0.0
542,2130561,2018-10-25 20:00,59.81,6810.0,0.0
543,2130561,2018-10-25 20:15,59.76,6720.0,0.0
544,2130561,2018-10-25 20:30,59.72,6720.0,0.0
545,2130561,2018-10-25 20:45,59.66,6630.0,0.0
546,2130561,2018-10-25 21:00,59.63,6670.0,0.0
547,2130561,2018-10-25 21:15,59.58,6630.0,0.0
548,2130561,2018-10-25 21:30,59.54,6590.0,0.0
549,2130561,2018-10-25 21:45,59.49,6580.0,0.0
550,2130561,2018-10-25 22:00,59.45,6500.0,0.0
551,2130561,2018-10-25 22:15,59.42,6540.0,0.0
552,2130561,2018-10-25 22:30,59.38,6500.0,0.0
553,2130561,2018-10-25 22:45,59.35,6540.0,0.0
554,2130561,2018-10-25 23:00,59.33,6590.0,0.0
555,2130561,2018-10-25 23:15,59.31,6610.0,0.0
556,2130561,2018-10-25 23:30,59.29,6660.0,0.0
